epoch;loss;mae;val_loss;val_mae
56;471.9207458496094;471.9207458496094;465.2883605957031;465.2883605957031
57;472.6317443847656;472.6317443847656;464.7298583984375;464.7298583984375
58;471.11181640625;471.11181640625;465.4228820800781;465.4228820800781
59;471.57666015625;471.57666015625;464.0515441894531;464.0515441894531
60;471.79107666015625;471.79107666015625;464.58087158203125;464.58087158203125
61;471.3673095703125;471.3673095703125;465.20916748046875;465.20916748046875
62;471.98150634765625;471.98150634765625;465.9661560058594;465.9661560058594
63;470.00091552734375;470.00091552734375;464.3289489746094;464.3289489746094
64;473.5106506347656;473.5106506347656;465.18621826171875;465.18621826171875
65;470.64556884765625;470.64556884765625;464.8036804199219;464.8036804199219
66;471.27880859375;471.27880859375;464.5993957519531;464.5993957519531
67;471.692626953125;471.692626953125;465.6622619628906;465.6622619628906
68;471.7980651855469;471.7980651855469;466.1170654296875;466.1170654296875
69;471.07244873046875;471.07244873046875;466.0210266113281;466.0210266113281
70;473.61895751953125;473.61895751953125;466.2608947753906;466.2608947753906
71;472.5007019042969;472.5007019042969;466.9493408203125;466.9493408203125
72;472.2747497558594;472.2747497558594;465.93695068359375;465.93695068359375
73;471.06024169921875;471.06024169921875;464.9320068359375;464.9320068359375
74;471.39208984375;471.39208984375;465.1808776855469;465.1808776855469
75;471.4440002441406;471.4440002441406;465.9969177246094;465.9969177246094
76;470.3404235839844;470.3404235839844;465.3690185546875;465.3690185546875
77;471.9087219238281;471.9087219238281;463.88385009765625;463.88385009765625
78;471.3524475097656;471.3524475097656;465.6175537109375;465.6175537109375
79;471.3487548828125;471.3487548828125;465.0815734863281;465.0815734863281
80;470.27227783203125;470.27227783203125;465.27825927734375;465.27825927734375
81;470.26031494140625;470.26031494140625;464.8072814941406;464.8072814941406
82;473.0712890625;473.0712890625;465.7460632324219;465.7460632324219
83;470.6433410644531;470.6433410644531;465.057373046875;465.057373046875
84;471.06768798828125;471.06768798828125;465.76007080078125;465.76007080078125
85;469.6365661621094;469.6365661621094;465.72613525390625;465.72613525390625
86;470.5345458984375;470.5345458984375;466.0474853515625;466.0474853515625
87;470.5633544921875;470.5633544921875;466.3922119140625;466.3922119140625
88;470.9278869628906;470.9278869628906;465.2215881347656;465.2215881347656
89;470.1554260253906;470.1554260253906;465.2298889160156;465.2298889160156
90;472.0283508300781;472.0283508300781;466.08746337890625;466.08746337890625
91;471.7566833496094;471.7566833496094;465.84808349609375;465.84808349609375
92;470.238037109375;470.238037109375;464.91400146484375;464.91400146484375
93;471.4778747558594;471.4778747558594;466.413330078125;466.413330078125
94;469.22686767578125;469.22686767578125;465.2751159667969;465.2751159667969
95;470.6691589355469;470.6691589355469;466.3348388671875;466.3348388671875
96;470.0126647949219;470.0126647949219;465.6053161621094;465.6053161621094
97;470.91790771484375;470.91790771484375;465.9032287597656;465.9032287597656
98;469.481689453125;469.481689453125;465.6369934082031;465.6369934082031
99;471.2082214355469;471.2082214355469;466.48651123046875;466.48651123046875
100;470.5466003417969;470.5466003417969;466.6422424316406;466.6422424316406
101;469.77813720703125;469.77813720703125;465.9879455566406;465.9879455566406
102;470.1896057128906;470.1896057128906;465.62158203125;465.62158203125
103;471.71337890625;471.71337890625;464.9577331542969;464.9577331542969
104;470.5896301269531;470.5896301269531;465.88531494140625;465.88531494140625
105;470.4374694824219;470.4374694824219;466.0552062988281;466.0552062988281
106;470.3089904785156;470.3089904785156;465.5863342285156;465.5863342285156
107;470.2459411621094;470.2459411621094;463.9725341796875;463.9725341796875
108;468.9858703613281;468.9858703613281;465.1169738769531;465.1169738769531
109;469.0242614746094;469.0242614746094;466.3925476074219;466.3925476074219
110;468.48199462890625;468.48199462890625;465.1921691894531;465.1921691894531
111;467.92169189453125;467.92169189453125;464.41827392578125;464.41827392578125
112;470.5090026855469;470.5090026855469;466.8908386230469;466.8908386230469
113;469.2364501953125;469.2364501953125;465.21112060546875;465.21112060546875
114;468.90771484375;468.90771484375;464.5749816894531;464.5749816894531
115;470.8319091796875;470.8319091796875;464.5580749511719;464.5580749511719
116;470.59716796875;470.59716796875;464.84844970703125;464.84844970703125
117;469.5719909667969;469.5719909667969;465.7926940917969;465.7926940917969
118;469.88623046875;469.88623046875;466.9234619140625;466.9234619140625
119;470.4672546386719;470.4672546386719;465.89617919921875;465.89617919921875
120;470.694580078125;470.694580078125;465.5621643066406;465.5621643066406
121;470.0315246582031;470.0315246582031;465.9051818847656;465.9051818847656
122;468.1107177734375;468.1107177734375;466.1264953613281;466.1264953613281
123;470.2723693847656;470.2723693847656;465.9974670410156;465.9974670410156
124;468.584716796875;468.584716796875;465.4628601074219;465.4628601074219
125;469.2233581542969;469.2233581542969;464.7669372558594;464.7669372558594
126;469.1247863769531;469.1247863769531;466.1443786621094;466.1443786621094
127;468.3682861328125;468.3682861328125;465.1275939941406;465.1275939941406
128;469.3876037597656;469.3876037597656;464.74285888671875;464.74285888671875
129;468.8211669921875;468.8211669921875;464.6278991699219;464.6278991699219
130;470.38330078125;470.38330078125;465.60394287109375;465.60394287109375
131;468.2069396972656;468.2069396972656;465.482666015625;465.482666015625
132;471.057373046875;471.057373046875;465.27032470703125;465.27032470703125
133;467.5804443359375;467.5804443359375;463.8981018066406;463.8981018066406
134;470.0431213378906;470.0431213378906;466.07037353515625;466.07037353515625
135;469.974365234375;469.974365234375;465.2582702636719;465.2582702636719
136;470.0352783203125;470.0352783203125;466.884033203125;466.884033203125
137;467.8367614746094;467.8367614746094;466.13580322265625;466.13580322265625
138;468.6375427246094;468.6375427246094;465.2489318847656;465.2489318847656
139;468.16552734375;468.16552734375;466.1827392578125;466.1827392578125
140;469.9706726074219;469.9706726074219;466.8682556152344;466.8682556152344
141;468.4785461425781;468.4785461425781;465.7593078613281;465.7593078613281
142;467.1178894042969;467.1178894042969;465.99163818359375;465.99163818359375
143;468.2268371582031;468.2268371582031;465.656982421875;465.656982421875
144;468.4112548828125;468.4112548828125;465.45196533203125;465.45196533203125
145;468.2867126464844;468.2867126464844;466.1936340332031;466.1936340332031
146;468.9462890625;468.9462890625;466.6346435546875;466.6346435546875
147;468.8544616699219;468.8544616699219;466.1102294921875;466.1102294921875
148;469.1220703125;469.1220703125;466.6622619628906;466.6622619628906
149;468.21527099609375;468.21527099609375;466.3111267089844;466.3111267089844
150;467.7463073730469;467.7463073730469;465.4673156738281;465.4673156738281
151;469.4981689453125;469.4981689453125;466.7805480957031;466.7805480957031
152;468.826416015625;468.826416015625;465.3350830078125;465.3350830078125
153;467.82763671875;467.82763671875;466.1415100097656;466.1415100097656
154;469.3388977050781;469.3388977050781;465.3729553222656;465.3729553222656
155;467.9786376953125;467.9786376953125;465.6664123535156;465.6664123535156
156;468.7647399902344;468.7647399902344;466.4560241699219;466.4560241699219
157;469.4667663574219;469.4667663574219;466.7439270019531;466.7439270019531
158;467.43524169921875;467.43524169921875;465.741455078125;465.741455078125
159;469.18145751953125;469.18145751953125;465.1717529296875;465.1717529296875
160;467.5981750488281;467.5981750488281;464.8489074707031;464.8489074707031
161;468.9681396484375;468.9681396484375;466.1890563964844;466.1890563964844
162;468.417236328125;468.417236328125;467.01971435546875;467.01971435546875
163;469.2036437988281;469.2036437988281;466.9676208496094;466.9676208496094
164;468.5021057128906;468.5021057128906;466.2146301269531;466.2146301269531
165;468.2725830078125;468.2725830078125;467.027099609375;467.027099609375
166;468.20721435546875;468.20721435546875;466.6959228515625;466.6959228515625
167;467.5785827636719;467.5785827636719;466.57354736328125;466.57354736328125
168;468.5429992675781;468.5429992675781;467.00054931640625;467.00054931640625
169;468.0764465332031;468.0764465332031;467.1299133300781;467.1299133300781
170;467.1494140625;467.1494140625;466.6664123535156;466.6664123535156
171;468.0312805175781;468.0312805175781;467.4317932128906;467.4317932128906
172;467.4071960449219;467.4071960449219;466.8895263671875;466.8895263671875
173;467.91741943359375;467.91741943359375;466.80096435546875;466.80096435546875
174;469.700927734375;469.700927734375;467.2722473144531;467.2722473144531
175;468.9787902832031;468.9787902832031;467.0207824707031;467.0207824707031
176;469.56219482421875;469.56219482421875;466.8186950683594;466.8186950683594
177;468.2481689453125;468.2481689453125;467.08856201171875;467.08856201171875
178;467.2681884765625;467.2681884765625;467.7899475097656;467.7899475097656
179;468.0780029296875;468.0780029296875;467.22918701171875;467.22918701171875
180;467.75518798828125;467.75518798828125;466.8321533203125;466.8321533203125
181;468.25341796875;468.25341796875;466.5575866699219;466.5575866699219
182;465.6919860839844;465.6919860839844;466.7498779296875;466.7498779296875
183;467.6116027832031;467.6116027832031;466.47149658203125;466.47149658203125
184;468.7998046875;468.7998046875;467.1107482910156;467.1107482910156
185;466.57257080078125;466.57257080078125;466.7672424316406;466.7672424316406
186;466.1660461425781;466.1660461425781;466.02435302734375;466.02435302734375
187;467.22283935546875;467.22283935546875;466.44488525390625;466.44488525390625
188;467.5766296386719;467.5766296386719;467.100830078125;467.100830078125
189;468.64599609375;468.64599609375;467.0896301269531;467.0896301269531
190;467.4654235839844;467.4654235839844;466.4856262207031;466.4856262207031
191;467.3033142089844;467.3033142089844;467.3700256347656;467.3700256347656
192;467.74102783203125;467.74102783203125;467.0968933105469;467.0968933105469
193;468.0103759765625;468.0103759765625;467.06683349609375;467.06683349609375
194;467.0579833984375;467.0579833984375;467.23370361328125;467.23370361328125
195;467.6487121582031;467.6487121582031;467.2571105957031;467.2571105957031
196;468.4752502441406;468.4752502441406;467.7181701660156;467.7181701660156
197;465.78765869140625;465.78765869140625;467.91534423828125;467.91534423828125
198;467.9739074707031;467.9739074707031;467.6081848144531;467.6081848144531
199;467.4371337890625;467.4371337890625;466.6366271972656;466.6366271972656
200;468.4077453613281;468.4077453613281;468.6221618652344;468.6221618652344
201;465.59320068359375;465.59320068359375;467.2759094238281;467.2759094238281
202;467.9458923339844;467.9458923339844;467.38470458984375;467.38470458984375
203;465.46661376953125;465.46661376953125;466.6354675292969;466.6354675292969
204;468.2522888183594;468.2522888183594;467.3639831542969;467.3639831542969
205;466.73236083984375;466.73236083984375;466.31744384765625;466.31744384765625
206;466.7213134765625;466.7213134765625;467.7248229980469;467.7248229980469
207;467.4853515625;467.4853515625;467.6460876464844;467.6460876464844
208;466.8901062011719;466.8901062011719;467.11798095703125;467.11798095703125
209;468.58453369140625;468.58453369140625;467.4831237792969;467.4831237792969
210;467.3298645019531;467.3298645019531;467.01287841796875;467.01287841796875
211;465.3558044433594;465.3558044433594;467.01092529296875;467.01092529296875
212;466.53277587890625;466.53277587890625;467.06976318359375;467.06976318359375
213;464.8190612792969;464.8190612792969;466.6845703125;466.6845703125
214;467.1258850097656;467.1258850097656;467.3671569824219;467.3671569824219
215;465.02606201171875;465.02606201171875;465.6223449707031;465.6223449707031
216;465.6473388671875;465.6473388671875;466.08074951171875;466.08074951171875
217;467.87506103515625;467.87506103515625;468.0596008300781;468.0596008300781
218;465.7990417480469;465.7990417480469;468.7873840332031;468.7873840332031
219;467.3969421386719;467.3969421386719;468.4940490722656;468.4940490722656
220;468.58502197265625;468.58502197265625;468.1610107421875;468.1610107421875
221;468.3533020019531;468.3533020019531;468.0908203125;468.0908203125
222;465.2880859375;465.2880859375;467.8536682128906;467.8536682128906
223;464.6155090332031;464.6155090332031;468.4830322265625;468.4830322265625
224;466.329833984375;466.329833984375;469.367431640625;469.367431640625
225;467.26702880859375;467.26702880859375;468.52435302734375;468.52435302734375
226;466.58868408203125;466.58868408203125;466.4078063964844;466.4078063964844
227;467.1608581542969;467.1608581542969;468.593994140625;468.593994140625
228;467.19439697265625;467.19439697265625;468.248779296875;468.248779296875
229;465.39007568359375;465.39007568359375;468.1370849609375;468.1370849609375
230;466.66802978515625;466.66802978515625;468.43212890625;468.43212890625
231;466.54327392578125;466.54327392578125;468.2618103027344;468.2618103027344
232;466.074951171875;466.074951171875;468.51373291015625;468.51373291015625
233;466.14776611328125;466.14776611328125;468.5379638671875;468.5379638671875
234;467.1581726074219;467.1581726074219;468.55419921875;468.55419921875
235;467.0855712890625;467.0855712890625;468.28192138671875;468.28192138671875
236;465.20416259765625;465.20416259765625;468.0757751464844;468.0757751464844
237;466.5462646484375;466.5462646484375;468.043701171875;468.043701171875
238;464.611083984375;464.611083984375;467.4269104003906;467.4269104003906
239;466.2744445800781;466.2744445800781;467.16693115234375;467.16693115234375
240;464.6277770996094;464.6277770996094;466.57025146484375;466.57025146484375
241;466.1429138183594;466.1429138183594;468.434326171875;468.434326171875
242;466.9809265136719;466.9809265136719;467.22320556640625;467.22320556640625
243;466.923095703125;466.923095703125;467.68377685546875;467.68377685546875
244;465.2342834472656;465.2342834472656;468.76080322265625;468.76080322265625
245;466.79571533203125;466.79571533203125;468.6052551269531;468.6052551269531
246;466.2017822265625;466.2017822265625;466.9057922363281;466.9057922363281
247;463.8285827636719;463.8285827636719;465.8482666015625;465.8482666015625
248;465.8438720703125;465.8438720703125;467.5118408203125;467.5118408203125
249;465.21942138671875;465.21942138671875;467.05950927734375;467.05950927734375
250;464.20343017578125;464.20343017578125;468.1098937988281;468.1098937988281
251;464.82135009765625;464.82135009765625;468.011962890625;468.011962890625
252;467.59552001953125;467.59552001953125;468.23236083984375;468.23236083984375
253;466.5048522949219;466.5048522949219;467.5678405761719;467.5678405761719
254;466.92919921875;466.92919921875;469.0976867675781;469.0976867675781
255;464.953125;464.953125;468.04351806640625;468.04351806640625
256;466.1260681152344;466.1260681152344;468.7190856933594;468.7190856933594
257;466.232177734375;466.232177734375;468.40423583984375;468.40423583984375
258;464.1875915527344;464.1875915527344;468.7806396484375;468.7806396484375
259;465.4202575683594;465.4202575683594;468.8102722167969;468.8102722167969
260;463.8480224609375;463.8480224609375;467.9952392578125;467.9952392578125
261;464.3223876953125;464.3223876953125;468.90765380859375;468.90765380859375
262;466.2795104980469;466.2795104980469;468.6080017089844;468.6080017089844
263;465.4172668457031;465.4172668457031;468.097412109375;468.097412109375
264;465.39105224609375;465.39105224609375;468.3101806640625;468.3101806640625
265;466.58209228515625;466.58209228515625;467.6806640625;467.6806640625
266;463.5008544921875;463.5008544921875;468.426513671875;468.426513671875
267;462.9981689453125;462.9981689453125;467.7120361328125;467.7120361328125
268;464.76824951171875;464.76824951171875;468.650634765625;468.650634765625
269;464.462646484375;464.462646484375;468.6935119628906;468.6935119628906
270;465.2314147949219;465.2314147949219;467.9905090332031;467.9905090332031
271;464.50006103515625;464.50006103515625;468.148193359375;468.148193359375
272;465.41424560546875;465.41424560546875;467.55145263671875;467.55145263671875
273;463.9488220214844;463.9488220214844;467.9781494140625;467.9781494140625
274;465.1410217285156;465.1410217285156;467.9075622558594;467.9075622558594
275;463.6972351074219;463.6972351074219;466.9669494628906;466.9669494628906
276;466.0780029296875;466.0780029296875;467.40179443359375;467.40179443359375
277;464.81170654296875;464.81170654296875;467.6510009765625;467.6510009765625
278;465.1853332519531;465.1853332519531;468.02215576171875;468.02215576171875
279;463.8254089355469;463.8254089355469;467.4991455078125;467.4991455078125
280;464.2364807128906;464.2364807128906;467.9457702636719;467.9457702636719
281;464.6932067871094;464.6932067871094;468.21728515625;468.21728515625
282;463.88592529296875;463.88592529296875;468.3765563964844;468.3765563964844
283;465.3150634765625;465.3150634765625;467.7208557128906;467.7208557128906
284;463.7347412109375;463.7347412109375;466.877197265625;466.877197265625
285;464.1309814453125;464.1309814453125;467.79669189453125;467.79669189453125
286;464.45806884765625;464.45806884765625;466.2021179199219;466.2021179199219
287;464.9054870605469;464.9054870605469;466.7697448730469;466.7697448730469
288;465.1170349121094;465.1170349121094;466.8386535644531;466.8386535644531
289;464.3409118652344;464.3409118652344;467.52679443359375;467.52679443359375
290;464.6285095214844;464.6285095214844;467.8177490234375;467.8177490234375
291;462.441162109375;462.441162109375;467.6962585449219;467.6962585449219
292;462.61480712890625;462.61480712890625;467.03045654296875;467.03045654296875
293;463.7609558105469;463.7609558105469;467.30572509765625;467.30572509765625
294;463.9913330078125;463.9913330078125;467.6142272949219;467.6142272949219
295;464.3797607421875;464.3797607421875;466.4057922363281;466.4057922363281
296;462.81158447265625;462.81158447265625;466.4469909667969;466.4469909667969
297;465.40948486328125;465.40948486328125;468.3841247558594;468.3841247558594
298;465.1080017089844;465.1080017089844;468.2255554199219;468.2255554199219
299;464.7791748046875;464.7791748046875;467.46087646484375;467.46087646484375
300;464.0170593261719;464.0170593261719;467.0635070800781;467.0635070800781
301;463.6849670410156;463.6849670410156;467.6866760253906;467.6866760253906
302;467.9611511230469;467.9611511230469;467.8703308105469;467.8703308105469
303;464.1418762207031;464.1418762207031;466.8142395019531;466.8142395019531
304;466.2942199707031;466.2942199707031;466.6565856933594;466.6565856933594
305;463.5910339355469;463.5910339355469;466.5127868652344;466.5127868652344
306;462.4513854980469;462.4513854980469;467.3696594238281;467.3696594238281
307;463.05560302734375;463.05560302734375;467.1108703613281;467.1108703613281
308;463.94140625;463.94140625;467.7637023925781;467.7637023925781
309;464.353759765625;464.353759765625;467.8011779785156;467.8011779785156
310;463.4945983886719;463.4945983886719;467.6350402832031;467.6350402832031
311;463.47296142578125;463.47296142578125;467.4484558105469;467.4484558105469
312;463.7756652832031;463.7756652832031;468.64471435546875;468.64471435546875
313;462.0712585449219;462.0712585449219;468.22576904296875;468.22576904296875
314;465.1793212890625;465.1793212890625;467.31640625;467.31640625
315;462.21612548828125;462.21612548828125;467.8923034667969;467.8923034667969
316;462.9291076660156;462.9291076660156;466.95794677734375;466.95794677734375
317;465.0577087402344;465.0577087402344;467.05865478515625;467.05865478515625
318;462.537841796875;462.537841796875;467.8374328613281;467.8374328613281
319;462.475341796875;462.475341796875;467.1581726074219;467.1581726074219
320;465.44610595703125;465.44610595703125;466.993408203125;466.993408203125
321;463.47802734375;463.47802734375;467.34210205078125;467.34210205078125
322;464.05633544921875;464.05633544921875;466.6429443359375;466.6429443359375
323;464.1687927246094;464.1687927246094;467.65142822265625;467.65142822265625
324;464.6095275878906;464.6095275878906;467.29107666015625;467.29107666015625
325;464.79510498046875;464.79510498046875;467.4150695800781;467.4150695800781
326;462.6246032714844;462.6246032714844;467.60565185546875;467.60565185546875
327;463.7742919921875;463.7742919921875;467.92724609375;467.92724609375
328;462.4032897949219;462.4032897949219;468.3633117675781;468.3633117675781
329;465.86444091796875;465.86444091796875;468.547119140625;468.547119140625
330;463.7402038574219;463.7402038574219;467.0018615722656;467.0018615722656
331;464.5150451660156;464.5150451660156;466.9917907714844;466.9917907714844
332;465.0268249511719;465.0268249511719;467.6503601074219;467.6503601074219
333;463.2272644042969;463.2272644042969;467.465576171875;467.465576171875
334;463.9931945800781;463.9931945800781;467.9582214355469;467.9582214355469
335;462.8428039550781;462.8428039550781;467.447021484375;467.447021484375
336;464.11187744140625;464.11187744140625;467.7858581542969;467.7858581542969
337;463.9346923828125;463.9346923828125;467.9681396484375;467.9681396484375
338;462.6098327636719;462.6098327636719;467.673095703125;467.673095703125
339;463.431396484375;463.431396484375;467.6268310546875;467.6268310546875
340;463.899658203125;463.899658203125;467.7278747558594;467.7278747558594
341;464.4544677734375;464.4544677734375;467.37548828125;467.37548828125
342;461.6729736328125;461.6729736328125;468.52020263671875;468.52020263671875
343;463.29791259765625;463.29791259765625;467.67376708984375;467.67376708984375
344;464.0947265625;464.0947265625;466.7788391113281;466.7788391113281
345;463.8729553222656;463.8729553222656;467.71966552734375;467.71966552734375
346;462.60369873046875;462.60369873046875;466.5222473144531;466.5222473144531
347;464.6364440917969;464.6364440917969;466.2198791503906;466.2198791503906
348;462.7746276855469;462.7746276855469;467.0359191894531;467.0359191894531
349;462.65423583984375;462.65423583984375;466.7392578125;466.7392578125
350;464.8952941894531;464.8952941894531;465.7763977050781;465.7763977050781
351;463.879638671875;463.879638671875;466.3646240234375;466.3646240234375
352;462.7519836425781;462.7519836425781;466.0479431152344;466.0479431152344
353;464.4000549316406;464.4000549316406;467.1683044433594;467.1683044433594
354;462.0040588378906;462.0040588378906;467.3541259765625;467.3541259765625
355;463.38092041015625;463.38092041015625;467.48736572265625;467.48736572265625
356;462.3576965332031;462.3576965332031;466.969482421875;466.969482421875
357;462.8730773925781;462.8730773925781;466.66107177734375;466.66107177734375
358;462.1397399902344;462.1397399902344;466.23577880859375;466.23577880859375
359;462.4970397949219;462.4970397949219;466.7456359863281;466.7456359863281
360;463.67181396484375;463.67181396484375;467.0457763671875;467.0457763671875
361;466.30462646484375;466.30462646484375;467.79083251953125;467.79083251953125
362;461.8665771484375;461.8665771484375;465.5354919433594;465.5354919433594
363;463.4724426269531;463.4724426269531;466.1999206542969;466.1999206542969
364;462.7212219238281;462.7212219238281;466.210205078125;466.210205078125
365;463.0070495605469;463.0070495605469;466.1016540527344;466.1016540527344
366;462.8943176269531;462.8943176269531;465.92694091796875;465.92694091796875
367;463.6546936035156;463.6546936035156;465.7591857910156;465.7591857910156
368;461.7145080566406;461.7145080566406;464.77789306640625;464.77789306640625
369;463.88714599609375;463.88714599609375;466.13006591796875;466.13006591796875
370;462.57659912109375;462.57659912109375;465.41876220703125;465.41876220703125
371;463.2888488769531;463.2888488769531;465.90557861328125;465.90557861328125
372;462.8287353515625;462.8287353515625;466.1399230957031;466.1399230957031
373;464.01513671875;464.01513671875;466.8589172363281;466.8589172363281
374;464.243408203125;464.243408203125;466.62664794921875;466.62664794921875
375;461.8339538574219;461.8339538574219;467.30377197265625;467.30377197265625
376;462.9150085449219;462.9150085449219;466.5767822265625;466.5767822265625
377;460.7137145996094;460.7137145996094;466.0759582519531;466.0759582519531
378;464.4019470214844;464.4019470214844;467.1317138671875;467.1317138671875
379;461.64349365234375;461.64349365234375;467.38177490234375;467.38177490234375
380;462.5555114746094;462.5555114746094;466.6927185058594;466.6927185058594
381;461.8269348144531;461.8269348144531;466.54803466796875;466.54803466796875
382;463.7999572753906;463.7999572753906;467.3276062011719;467.3276062011719
383;463.70916748046875;463.70916748046875;465.8206481933594;465.8206481933594
384;461.59423828125;461.59423828125;467.0978698730469;467.0978698730469
385;460.6221008300781;460.6221008300781;468.5789489746094;468.5789489746094
386;463.27423095703125;463.27423095703125;466.2702331542969;466.2702331542969
387;462.48602294921875;462.48602294921875;466.4051513671875;466.4051513671875
388;464.37176513671875;464.37176513671875;467.6456298828125;467.6456298828125
389;462.467529296875;462.467529296875;467.14422607421875;467.14422607421875
390;463.474365234375;463.474365234375;467.25238037109375;467.25238037109375
391;463.7352294921875;463.7352294921875;466.9103088378906;466.9103088378906
392;463.6702880859375;463.6702880859375;466.3318786621094;466.3318786621094
393;463.2099304199219;463.2099304199219;466.5347900390625;466.5347900390625
394;462.3681945800781;462.3681945800781;466.23321533203125;466.23321533203125
395;462.79510498046875;462.79510498046875;466.1492614746094;466.1492614746094
396;460.1656188964844;460.1656188964844;467.24981689453125;467.24981689453125
397;462.9457092285156;462.9457092285156;466.81640625;466.81640625
398;463.1564025878906;463.1564025878906;466.9273681640625;466.9273681640625
399;460.6627197265625;460.6627197265625;466.68011474609375;466.68011474609375
400;463.0237121582031;463.0237121582031;466.6202087402344;466.6202087402344
401;461.44268798828125;461.44268798828125;466.6487121582031;466.6487121582031
402;460.6732482910156;460.6732482910156;467.4384765625;467.4384765625
403;462.3916931152344;462.3916931152344;466.85076904296875;466.85076904296875
404;462.2916259765625;462.2916259765625;467.0050048828125;467.0050048828125
405;464.2322998046875;464.2322998046875;467.85882568359375;467.85882568359375
406;462.7795104980469;462.7795104980469;466.7362976074219;466.7362976074219
407;460.4591064453125;460.4591064453125;467.44635009765625;467.44635009765625
408;462.1666564941406;462.1666564941406;466.68304443359375;466.68304443359375
409;463.56317138671875;463.56317138671875;467.5489196777344;467.5489196777344
410;465.1553955078125;465.1553955078125;467.6677551269531;467.6677551269531
411;462.1172790527344;462.1172790527344;466.7301025390625;466.7301025390625
412;461.6498718261719;461.6498718261719;467.0057373046875;467.0057373046875
413;460.28863525390625;460.28863525390625;466.7691345214844;466.7691345214844
414;460.8838195800781;460.8838195800781;466.7479553222656;466.7479553222656
415;464.2070617675781;464.2070617675781;467.0272521972656;467.0272521972656
416;462.19842529296875;462.19842529296875;467.8504333496094;467.8504333496094
