epoch;loss;mae;val_loss;val_mae
250;453.37542724609375;453.37542724609375;452.1512451171875;452.1512451171875
251;451.9892883300781;451.9892883300781;452.3804931640625;452.3804931640625
252;452.75634765625;452.75634765625;452.5328674316406;452.5328674316406
253;454.1490478515625;454.1490478515625;452.31683349609375;452.31683349609375
254;455.10894775390625;455.10894775390625;452.0134582519531;452.0134582519531
255;453.52862548828125;453.52862548828125;451.8275451660156;451.8275451660156
256;452.8013000488281;452.8013000488281;452.4162902832031;452.4162902832031
257;452.9794921875;452.9794921875;452.82427978515625;452.82427978515625
258;454.0817565917969;454.0817565917969;452.5208435058594;452.5208435058594
259;454.74749755859375;454.74749755859375;453.188232421875;453.188232421875
260;453.504150390625;453.504150390625;452.1424255371094;452.1424255371094
261;453.27435302734375;453.27435302734375;453.1114501953125;453.1114501953125
262;453.06121826171875;453.06121826171875;452.28436279296875;452.28436279296875
263;454.4744567871094;454.4744567871094;451.7877197265625;451.7877197265625
264;453.090576171875;453.090576171875;452.60235595703125;452.60235595703125
265;453.6332092285156;453.6332092285156;452.6456298828125;452.6456298828125
266;453.31610107421875;453.31610107421875;452.6355895996094;452.6355895996094
267;453.6788024902344;453.6788024902344;451.87908935546875;451.87908935546875
268;453.637451171875;453.637451171875;453.3730773925781;453.3730773925781
269;452.8896789550781;452.8896789550781;453.7411804199219;453.7411804199219
270;453.85009765625;453.85009765625;452.3370056152344;452.3370056152344
271;454.1067199707031;454.1067199707031;452.08740234375;452.08740234375
272;453.0537109375;453.0537109375;452.64422607421875;452.64422607421875
273;451.254638671875;451.254638671875;452.3870849609375;452.3870849609375
274;454.6145935058594;454.6145935058594;452.8464660644531;452.8464660644531
275;452.83642578125;452.83642578125;452.84063720703125;452.84063720703125
276;453.58404541015625;453.58404541015625;452.84033203125;452.84033203125
277;455.74786376953125;455.74786376953125;453.0029296875;453.0029296875
278;450.5072937011719;450.5072937011719;452.8717041015625;452.8717041015625
279;452.355712890625;452.355712890625;453.3531799316406;453.3531799316406
280;452.6758117675781;452.6758117675781;452.9266357421875;452.9266357421875
281;454.1842346191406;454.1842346191406;452.68310546875;452.68310546875
282;454.1194152832031;454.1194152832031;452.7471008300781;452.7471008300781
283;453.6699523925781;453.6699523925781;453.3846435546875;453.3846435546875
284;451.76708984375;451.76708984375;452.82696533203125;452.82696533203125
285;452.95111083984375;452.95111083984375;452.5998840332031;452.5998840332031
286;451.5255126953125;451.5255126953125;453.71734619140625;453.71734619140625
287;452.88140869140625;452.88140869140625;452.7738037109375;452.7738037109375
288;453.0980224609375;453.0980224609375;453.208251953125;453.208251953125
289;453.4566650390625;453.4566650390625;453.9874267578125;453.9874267578125
290;451.9801330566406;451.9801330566406;453.4178161621094;453.4178161621094
291;452.9591369628906;452.9591369628906;453.078369140625;453.078369140625
292;453.0531311035156;453.0531311035156;451.80670166015625;451.80670166015625
293;453.50091552734375;453.50091552734375;454.5218200683594;454.5218200683594
294;452.374267578125;452.374267578125;453.2340393066406;453.2340393066406
295;451.94757080078125;451.94757080078125;453.3647766113281;453.3647766113281
296;451.2392578125;451.2392578125;453.40374755859375;453.40374755859375
297;452.27392578125;452.27392578125;452.344970703125;452.344970703125
298;450.79339599609375;450.79339599609375;452.398193359375;452.398193359375
299;451.65924072265625;451.65924072265625;452.9411926269531;452.9411926269531
300;452.57794189453125;452.57794189453125;452.974609375;452.974609375
301;452.77606201171875;452.77606201171875;453.5743713378906;453.5743713378906
302;452.3149108886719;452.3149108886719;453.202392578125;453.202392578125
303;452.36053466796875;452.36053466796875;453.4267883300781;453.4267883300781
304;451.7900085449219;451.7900085449219;453.3205261230469;453.3205261230469
305;452.8594970703125;452.8594970703125;452.0238952636719;452.0238952636719
306;452.0981140136719;452.0981140136719;453.2222595214844;453.2222595214844
307;452.15374755859375;452.15374755859375;454.10235595703125;454.10235595703125
308;450.789306640625;450.789306640625;452.7536315917969;452.7536315917969
309;452.4000549316406;452.4000549316406;453.019775390625;453.019775390625
310;452.2798156738281;452.2798156738281;452.53839111328125;452.53839111328125
311;451.7829284667969;451.7829284667969;452.9795837402344;452.9795837402344
312;450.9247741699219;450.9247741699219;452.9941711425781;452.9941711425781
313;452.8561706542969;452.8561706542969;452.8456115722656;452.8456115722656
314;453.1330261230469;453.1330261230469;452.7344055175781;452.7344055175781
315;451.06103515625;451.06103515625;452.2121887207031;452.2121887207031
316;451.76324462890625;451.76324462890625;452.9468994140625;452.9468994140625
317;453.2221374511719;453.2221374511719;452.20599365234375;452.20599365234375
318;452.71087646484375;452.71087646484375;452.1133117675781;452.1133117675781
319;452.1288146972656;452.1288146972656;452.77313232421875;452.77313232421875
320;452.15985107421875;452.15985107421875;452.9821472167969;452.9821472167969
321;452.3283996582031;452.3283996582031;452.9241943359375;452.9241943359375
322;452.7137756347656;452.7137756347656;453.46392822265625;453.46392822265625
323;451.8056945800781;451.8056945800781;453.1204833984375;453.1204833984375
324;453.28485107421875;453.28485107421875;453.3376770019531;453.3376770019531
325;452.7215881347656;452.7215881347656;453.389892578125;453.389892578125
326;452.0777282714844;452.0777282714844;453.0133056640625;453.0133056640625
327;452.6294860839844;452.6294860839844;452.8293762207031;452.8293762207031
328;451.1664123535156;451.1664123535156;453.3103332519531;453.3103332519531
329;452.0869140625;452.0869140625;454.33074951171875;454.33074951171875
330;454.19708251953125;454.19708251953125;452.99945068359375;452.99945068359375
331;452.8460998535156;452.8460998535156;453.9635925292969;453.9635925292969
332;452.2225646972656;452.2225646972656;453.49652099609375;453.49652099609375
333;452.7491455078125;452.7491455078125;453.32672119140625;453.32672119140625
334;452.0579528808594;452.0579528808594;454.4704284667969;454.4704284667969
335;453.20074462890625;453.20074462890625;452.56689453125;452.56689453125
336;452.4140319824219;452.4140319824219;452.8006591796875;452.8006591796875
337;453.1701965332031;453.1701965332031;452.8888244628906;452.8888244628906
338;451.1302185058594;451.1302185058594;452.71759033203125;452.71759033203125
339;451.7472839355469;451.7472839355469;452.5794982910156;452.5794982910156
340;451.7422180175781;451.7422180175781;452.58441162109375;452.58441162109375
341;451.25390625;451.25390625;452.6875305175781;452.6875305175781
342;453.0444030761719;453.0444030761719;453.07330322265625;453.07330322265625
343;451.7935485839844;451.7935485839844;452.32489013671875;452.32489013671875
344;452.7743225097656;452.7743225097656;453.1821594238281;453.1821594238281
345;451.51318359375;451.51318359375;452.6289367675781;452.6289367675781
346;454.06048583984375;454.06048583984375;452.85101318359375;452.85101318359375
347;452.9311828613281;452.9311828613281;452.5960998535156;452.5960998535156
348;452.2076110839844;452.2076110839844;453.0207824707031;453.0207824707031
349;452.018798828125;452.018798828125;452.59619140625;452.59619140625
350;452.44281005859375;452.44281005859375;452.9799499511719;452.9799499511719
351;453.48248291015625;453.48248291015625;453.0809326171875;453.0809326171875
352;451.2253723144531;451.2253723144531;452.95037841796875;452.95037841796875
353;452.2276916503906;452.2276916503906;452.57330322265625;452.57330322265625
354;449.61871337890625;449.61871337890625;452.5928955078125;452.5928955078125
355;452.7445983886719;452.7445983886719;452.4072265625;452.4072265625
356;452.1571960449219;452.1571960449219;452.9889221191406;452.9889221191406
357;451.2751159667969;451.2751159667969;453.09344482421875;453.09344482421875
358;450.4964904785156;450.4964904785156;451.5257263183594;451.5257263183594
359;451.3598327636719;451.3598327636719;452.1385803222656;452.1385803222656
360;452.1945495605469;452.1945495605469;452.6989440917969;452.6989440917969
361;451.8759765625;451.8759765625;452.5791320800781;452.5791320800781
362;452.6192932128906;452.6192932128906;453.37811279296875;453.37811279296875
363;452.8730773925781;452.8730773925781;453.2513122558594;453.2513122558594
364;451.51385498046875;451.51385498046875;453.1721496582031;453.1721496582031
365;453.3606872558594;453.3606872558594;453.1292724609375;453.1292724609375
366;451.65985107421875;451.65985107421875;452.98968505859375;452.98968505859375
367;451.223388671875;451.223388671875;453.76263427734375;453.76263427734375
368;451.8372802734375;451.8372802734375;454.39617919921875;454.39617919921875
369;449.2711486816406;449.2711486816406;453.6693420410156;453.6693420410156
370;451.3702087402344;451.3702087402344;453.0668640136719;453.0668640136719
371;451.00982666015625;451.00982666015625;452.87274169921875;452.87274169921875
372;450.29571533203125;450.29571533203125;453.4153137207031;453.4153137207031
373;451.32220458984375;451.32220458984375;453.17730712890625;453.17730712890625
374;451.3839111328125;451.3839111328125;453.5450439453125;453.5450439453125
375;450.73046875;450.73046875;453.1459655761719;453.1459655761719
376;452.4741516113281;452.4741516113281;453.7707824707031;453.7707824707031
377;452.3992004394531;452.3992004394531;452.7940673828125;452.7940673828125
378;452.4646301269531;452.4646301269531;453.2143249511719;453.2143249511719
379;452.58050537109375;452.58050537109375;453.01312255859375;453.01312255859375
380;451.965576171875;451.965576171875;453.44842529296875;453.44842529296875
381;451.48553466796875;451.48553466796875;453.06842041015625;453.06842041015625
382;451.80938720703125;451.80938720703125;451.9939880371094;451.9939880371094
383;452.77618408203125;452.77618408203125;453.30279541015625;453.30279541015625
384;451.8089904785156;451.8089904785156;453.85418701171875;453.85418701171875
385;452.9998474121094;452.9998474121094;453.40380859375;453.40380859375
386;451.9428405761719;451.9428405761719;453.13177490234375;453.13177490234375
387;450.1896057128906;450.1896057128906;453.1095886230469;453.1095886230469
388;450.6838684082031;450.6838684082031;453.455810546875;453.455810546875
389;452.0919494628906;452.0919494628906;452.8312683105469;452.8312683105469
390;451.6228332519531;451.6228332519531;454.03277587890625;454.03277587890625
391;451.99530029296875;451.99530029296875;453.1390686035156;453.1390686035156
392;451.8877868652344;451.8877868652344;452.87615966796875;452.87615966796875
393;450.2314758300781;450.2314758300781;453.7947082519531;453.7947082519531
394;451.6340637207031;451.6340637207031;453.149169921875;453.149169921875
395;451.0329895019531;451.0329895019531;453.0900573730469;453.0900573730469
396;451.143798828125;451.143798828125;452.9732360839844;452.9732360839844
397;451.8393249511719;451.8393249511719;453.90777587890625;453.90777587890625
398;452.1278076171875;452.1278076171875;454.22576904296875;454.22576904296875
399;451.1368103027344;451.1368103027344;453.9955749511719;453.9955749511719
