epoch;loss;mae;val_loss;val_mae
42;475.17449951171875;475.17449951171875;468.3478088378906;468.3478088378906
43;474.8641052246094;474.8641052246094;468.465576171875;468.465576171875
44;475.1817932128906;475.1817932128906;468.3110046386719;468.3110046386719
45;474.15869140625;474.15869140625;469.3529052734375;469.3529052734375
46;474.6169738769531;474.6169738769531;468.4346923828125;468.4346923828125
47;475.2840270996094;475.2840270996094;468.07257080078125;468.07257080078125
48;475.02764892578125;475.02764892578125;468.40179443359375;468.40179443359375
49;474.6544494628906;474.6544494628906;468.06182861328125;468.06182861328125
50;475.3446044921875;475.3446044921875;468.38909912109375;468.38909912109375
51;475.1515808105469;475.1515808105469;467.9789733886719;467.9789733886719
52;474.6910400390625;474.6910400390625;467.1306457519531;467.1306457519531
53;474.4588623046875;474.4588623046875;467.07220458984375;467.07220458984375
54;473.8489990234375;473.8489990234375;468.16485595703125;468.16485595703125
55;474.265869140625;474.265869140625;466.9366149902344;466.9366149902344
56;473.2809753417969;473.2809753417969;467.580322265625;467.580322265625
57;474.9124755859375;474.9124755859375;467.8583068847656;467.8583068847656
58;473.7369079589844;473.7369079589844;468.08575439453125;468.08575439453125
59;473.795166015625;473.795166015625;466.157470703125;466.157470703125
60;472.67950439453125;472.67950439453125;466.3026428222656;466.3026428222656
61;473.83660888671875;473.83660888671875;466.7680358886719;466.7680358886719
62;472.7589111328125;472.7589111328125;467.80987548828125;467.80987548828125
63;473.2108459472656;473.2108459472656;466.7195739746094;466.7195739746094
64;473.8230895996094;473.8230895996094;467.5049133300781;467.5049133300781
65;471.51171875;471.51171875;467.2283020019531;467.2283020019531
66;472.26263427734375;472.26263427734375;468.0442810058594;468.0442810058594
67;473.127685546875;473.127685546875;467.0469665527344;467.0469665527344
68;473.7909240722656;473.7909240722656;466.9466247558594;466.9466247558594
69;472.77105712890625;472.77105712890625;466.9020080566406;466.9020080566406
70;471.9085998535156;471.9085998535156;467.83355712890625;467.83355712890625
71;473.26763916015625;473.26763916015625;468.1872253417969;468.1872253417969
72;473.0975036621094;473.0975036621094;466.42645263671875;466.42645263671875
73;473.5484924316406;473.5484924316406;466.0161437988281;466.0161437988281
74;473.0129089355469;473.0129089355469;467.4230651855469;467.4230651855469
75;473.1636657714844;473.1636657714844;466.718017578125;466.718017578125
76;472.6081237792969;472.6081237792969;465.64453125;465.64453125
77;472.3388977050781;472.3388977050781;465.2355651855469;465.2355651855469
78;471.8196105957031;471.8196105957031;466.7507629394531;466.7507629394531
79;473.50689697265625;473.50689697265625;466.6917724609375;466.6917724609375
80;471.4878234863281;471.4878234863281;466.2243957519531;466.2243957519531
81;471.9470520019531;471.9470520019531;466.2262878417969;466.2262878417969
82;474.0118408203125;474.0118408203125;466.798583984375;466.798583984375
83;472.52044677734375;472.52044677734375;465.8536682128906;465.8536682128906
84;471.7283630371094;471.7283630371094;466.91162109375;466.91162109375
85;472.30731201171875;472.30731201171875;466.3330993652344;466.3330993652344
86;471.9810791015625;471.9810791015625;467.4291687011719;467.4291687011719
87;471.5636291503906;471.5636291503906;465.73443603515625;465.73443603515625
88;471.97467041015625;471.97467041015625;466.6383056640625;466.6383056640625
89;470.9412536621094;470.9412536621094;465.43304443359375;465.43304443359375
90;471.33673095703125;471.33673095703125;466.4376220703125;466.4376220703125
91;472.225341796875;472.225341796875;466.8044738769531;466.8044738769531
92;471.0113525390625;471.0113525390625;466.4001159667969;466.4001159667969
93;472.0968933105469;472.0968933105469;466.7720947265625;466.7720947265625
94;471.6734924316406;471.6734924316406;466.0909423828125;466.0909423828125
95;472.6293029785156;472.6293029785156;466.14971923828125;466.14971923828125
96;472.0625915527344;472.0625915527344;465.4313659667969;465.4313659667969
97;471.9130859375;471.9130859375;466.9922180175781;466.9922180175781
98;471.4877014160156;471.4877014160156;466.5785217285156;466.5785217285156
99;471.158447265625;471.158447265625;466.87738037109375;466.87738037109375
100;470.6343688964844;470.6343688964844;466.61785888671875;466.61785888671875
101;472.5802001953125;472.5802001953125;465.9865417480469;465.9865417480469
102;469.9106140136719;469.9106140136719;466.22576904296875;466.22576904296875
103;470.7948913574219;470.7948913574219;466.7454833984375;466.7454833984375
104;471.1200256347656;471.1200256347656;467.11773681640625;467.11773681640625
105;470.7017822265625;470.7017822265625;465.95367431640625;465.95367431640625
106;471.1022644042969;471.1022644042969;466.22137451171875;466.22137451171875
107;471.9150390625;471.9150390625;465.7730407714844;465.7730407714844
108;471.5131530761719;471.5131530761719;466.6724853515625;466.6724853515625
109;470.69012451171875;470.69012451171875;466.9425964355469;466.9425964355469
110;469.87030029296875;469.87030029296875;466.0133972167969;466.0133972167969
111;469.93621826171875;469.93621826171875;466.7151794433594;466.7151794433594
112;470.9871826171875;470.9871826171875;466.7287902832031;466.7287902832031
113;471.3417053222656;471.3417053222656;465.6736755371094;465.6736755371094
114;470.6320495605469;470.6320495605469;465.454833984375;465.454833984375
115;472.13104248046875;472.13104248046875;466.1528625488281;466.1528625488281
116;471.4161682128906;471.4161682128906;466.053466796875;466.053466796875
117;470.51641845703125;470.51641845703125;465.9539489746094;465.9539489746094
118;469.9698486328125;469.9698486328125;466.0707092285156;466.0707092285156
119;471.5773010253906;471.5773010253906;466.30218505859375;466.30218505859375
120;470.5756530761719;470.5756530761719;466.4521484375;466.4521484375
121;471.0843200683594;471.0843200683594;466.3714599609375;466.3714599609375
122;470.6252746582031;470.6252746582031;466.6908874511719;466.6908874511719
123;470.85394287109375;470.85394287109375;465.6941223144531;465.6941223144531
124;472.466552734375;472.466552734375;465.65643310546875;465.65643310546875
125;469.94049072265625;469.94049072265625;465.4555358886719;465.4555358886719
126;471.1954040527344;471.1954040527344;465.7158508300781;465.7158508300781
127;470.4473571777344;470.4473571777344;465.95086669921875;465.95086669921875
128;470.51812744140625;470.51812744140625;465.0301513671875;465.0301513671875
129;470.4348449707031;470.4348449707031;464.6991271972656;464.6991271972656
130;471.6996154785156;471.6996154785156;465.8074645996094;465.8074645996094
131;469.810302734375;469.810302734375;465.435791015625;465.435791015625
132;471.4675598144531;471.4675598144531;465.6164855957031;465.6164855957031
133;470.0534362792969;470.0534362792969;464.5955810546875;464.5955810546875
134;470.0840759277344;470.0840759277344;465.2783203125;465.2783203125
135;468.42437744140625;468.42437744140625;463.2637939453125;463.2637939453125
136;469.4134521484375;469.4134521484375;464.773681640625;464.773681640625
137;471.4480895996094;471.4480895996094;465.07635498046875;465.07635498046875
138;469.0190124511719;469.0190124511719;465.0702209472656;465.0702209472656
139;469.47174072265625;469.47174072265625;464.7550964355469;464.7550964355469
140;469.16961669921875;469.16961669921875;464.3327331542969;464.3327331542969
141;471.6691589355469;471.6691589355469;465.26483154296875;465.26483154296875
142;468.75823974609375;468.75823974609375;465.54974365234375;465.54974365234375
143;470.1690368652344;470.1690368652344;464.4463195800781;464.4463195800781
144;470.51556396484375;470.51556396484375;465.0650939941406;465.0650939941406
145;470.1172180175781;470.1172180175781;465.32452392578125;465.32452392578125
146;469.74761962890625;469.74761962890625;464.00311279296875;464.00311279296875
147;470.26727294921875;470.26727294921875;464.84130859375;464.84130859375
148;469.717041015625;469.717041015625;466.1331481933594;466.1331481933594
149;468.70465087890625;468.70465087890625;464.3045654296875;464.3045654296875
150;469.4803466796875;469.4803466796875;463.9417419433594;463.9417419433594
151;469.4164733886719;469.4164733886719;464.71099853515625;464.71099853515625
152;469.0261535644531;469.0261535644531;464.3343200683594;464.3343200683594
153;468.914306640625;468.914306640625;465.595458984375;465.595458984375
154;470.3770751953125;470.3770751953125;464.09906005859375;464.09906005859375
155;470.65045166015625;470.65045166015625;464.9067687988281;464.9067687988281
156;470.5004577636719;470.5004577636719;465.27911376953125;465.27911376953125
157;469.98822021484375;469.98822021484375;465.6148986816406;465.6148986816406
158;470.0623474121094;470.0623474121094;465.2604675292969;465.2604675292969
159;468.67376708984375;468.67376708984375;464.069091796875;464.069091796875
160;468.4261474609375;468.4261474609375;464.1671447753906;464.1671447753906
161;468.40997314453125;468.40997314453125;465.4494323730469;465.4494323730469
162;469.07781982421875;469.07781982421875;464.45135498046875;464.45135498046875
163;469.4060974121094;469.4060974121094;465.9894714355469;465.9894714355469
164;469.10992431640625;469.10992431640625;464.9874267578125;464.9874267578125
165;470.4211120605469;470.4211120605469;464.0104675292969;464.0104675292969
166;469.5663757324219;469.5663757324219;464.1197509765625;464.1197509765625
167;468.38140869140625;468.38140869140625;463.7159118652344;463.7159118652344
168;469.6387023925781;469.6387023925781;464.1359558105469;464.1359558105469
169;468.3814697265625;468.3814697265625;462.9607238769531;462.9607238769531
170;468.0567626953125;468.0567626953125;463.7345275878906;463.7345275878906
171;468.25714111328125;468.25714111328125;464.54315185546875;464.54315185546875
172;469.1400451660156;469.1400451660156;463.39044189453125;463.39044189453125
173;468.2245178222656;468.2245178222656;466.5635070800781;466.5635070800781
174;469.8087158203125;469.8087158203125;464.386962890625;464.386962890625
175;468.9634094238281;468.9634094238281;464.2815246582031;464.2815246582031
176;469.3663330078125;469.3663330078125;464.27703857421875;464.27703857421875
177;468.4599914550781;468.4599914550781;462.8921203613281;462.8921203613281
178;469.18450927734375;469.18450927734375;463.4585876464844;463.4585876464844
179;469.5786437988281;469.5786437988281;464.4112548828125;464.4112548828125
180;469.302490234375;469.302490234375;463.57745361328125;463.57745361328125
181;467.3952331542969;467.3952331542969;463.83026123046875;463.83026123046875
182;468.6357116699219;468.6357116699219;464.0455017089844;464.0455017089844
183;468.93939208984375;468.93939208984375;463.52459716796875;463.52459716796875
184;469.99859619140625;469.99859619140625;464.43353271484375;464.43353271484375
185;468.4005126953125;468.4005126953125;463.99163818359375;463.99163818359375
186;469.7414855957031;469.7414855957031;465.2682189941406;465.2682189941406
187;466.8453369140625;466.8453369140625;463.2781982421875;463.2781982421875
188;469.506591796875;469.506591796875;464.5094299316406;464.5094299316406
189;468.8919372558594;468.8919372558594;463.7549743652344;463.7549743652344
190;468.0511474609375;468.0511474609375;463.48321533203125;463.48321533203125
191;467.7192077636719;467.7192077636719;463.8531799316406;463.8531799316406
192;468.6153564453125;468.6153564453125;463.9365539550781;463.9365539550781
193;468.9541015625;468.9541015625;463.9034118652344;463.9034118652344
194;469.8528137207031;469.8528137207031;465.0496826171875;465.0496826171875
195;468.0013427734375;468.0013427734375;464.109375;464.109375
196;468.8703918457031;468.8703918457031;464.6859436035156;464.6859436035156
197;467.5916442871094;467.5916442871094;464.7025146484375;464.7025146484375
198;467.81719970703125;467.81719970703125;464.43475341796875;464.43475341796875
199;468.23626708984375;468.23626708984375;463.04998779296875;463.04998779296875
200;468.3591613769531;468.3591613769531;467.1710510253906;467.1710510253906
201;466.8838195800781;466.8838195800781;463.6945495605469;463.6945495605469
202;468.6816101074219;468.6816101074219;462.7762145996094;462.7762145996094
203;467.79327392578125;467.79327392578125;463.7513427734375;463.7513427734375
204;468.462646484375;468.462646484375;462.47454833984375;462.47454833984375
205;467.73004150390625;467.73004150390625;463.3023986816406;463.3023986816406
206;469.4129943847656;469.4129943847656;464.5397644042969;464.5397644042969
207;468.2037048339844;468.2037048339844;463.616943359375;463.616943359375
208;468.9591064453125;468.9591064453125;464.2220458984375;464.2220458984375
209;469.0366516113281;469.0366516113281;462.97808837890625;462.97808837890625
210;467.03564453125;467.03564453125;463.2977600097656;463.2977600097656
211;466.8756103515625;466.8756103515625;462.80206298828125;462.80206298828125
212;467.0828857421875;467.0828857421875;462.4457092285156;462.4457092285156
213;468.7264099121094;468.7264099121094;463.5791931152344;463.5791931152344
214;468.1531982421875;468.1531982421875;463.5851745605469;463.5851745605469
215;467.570068359375;467.570068359375;464.0058898925781;464.0058898925781
216;468.8182678222656;468.8182678222656;463.14154052734375;463.14154052734375
217;468.1135559082031;468.1135559082031;464.70489501953125;464.70489501953125
218;468.4220275878906;468.4220275878906;464.4753112792969;464.4753112792969
219;467.392822265625;467.392822265625;463.8994445800781;463.8994445800781
220;468.96588134765625;468.96588134765625;463.23114013671875;463.23114013671875
221;467.7266540527344;467.7266540527344;463.38555908203125;463.38555908203125
222;467.6827697753906;467.6827697753906;462.9380798339844;462.9380798339844
223;466.9134521484375;466.9134521484375;462.5258483886719;462.5258483886719
224;469.8072814941406;469.8072814941406;463.847900390625;463.847900390625
225;468.6241455078125;468.6241455078125;464.93994140625;464.93994140625
226;466.6565856933594;466.6565856933594;462.56793212890625;462.56793212890625
227;468.08575439453125;468.08575439453125;464.86712646484375;464.86712646484375
228;466.8892517089844;466.8892517089844;463.5861511230469;463.5861511230469
229;467.98370361328125;467.98370361328125;462.34027099609375;462.34027099609375
230;466.8000183105469;466.8000183105469;462.54925537109375;462.54925537109375
231;468.4749450683594;468.4749450683594;462.82861328125;462.82861328125
232;466.4810485839844;466.4810485839844;461.6887512207031;461.6887512207031
233;466.8831787109375;466.8831787109375;463.1564025878906;463.1564025878906
234;468.11138916015625;468.11138916015625;462.4393005371094;462.4393005371094
235;467.86083984375;467.86083984375;462.14044189453125;462.14044189453125
236;467.8238525390625;467.8238525390625;462.55517578125;462.55517578125
237;467.57427978515625;467.57427978515625;463.067626953125;463.067626953125
238;469.2906188964844;469.2906188964844;463.09503173828125;463.09503173828125
239;466.9835205078125;466.9835205078125;463.895751953125;463.895751953125
240;466.5048828125;466.5048828125;462.8573303222656;462.8573303222656
241;466.9223327636719;466.9223327636719;463.86724853515625;463.86724853515625
242;467.60479736328125;467.60479736328125;462.8157958984375;462.8157958984375
243;467.9432373046875;467.9432373046875;461.7171325683594;461.7171325683594
244;469.74346923828125;469.74346923828125;463.5094909667969;463.5094909667969
245;467.739501953125;467.739501953125;463.55438232421875;463.55438232421875
246;468.0443115234375;468.0443115234375;463.0251159667969;463.0251159667969
247;467.5669250488281;467.5669250488281;462.3590087890625;462.3590087890625
248;468.20599365234375;468.20599365234375;462.9955139160156;462.9955139160156
249;466.99969482421875;466.99969482421875;463.1693115234375;463.1693115234375
250;468.7190246582031;468.7190246582031;463.74322509765625;463.74322509765625
251;467.9443054199219;467.9443054199219;464.06365966796875;464.06365966796875
252;466.2225036621094;466.2225036621094;462.46697998046875;462.46697998046875
253;468.7810363769531;468.7810363769531;463.2279357910156;463.2279357910156
254;467.36273193359375;467.36273193359375;463.32379150390625;463.32379150390625
255;466.6810607910156;466.6810607910156;463.26055908203125;463.26055908203125
256;466.7615661621094;466.7615661621094;463.1303405761719;463.1303405761719
257;466.9382019042969;466.9382019042969;462.94036865234375;462.94036865234375
258;467.2223815917969;467.2223815917969;462.36004638671875;462.36004638671875
259;466.3638610839844;466.3638610839844;463.9356689453125;463.9356689453125
260;467.252197265625;467.252197265625;462.3761291503906;462.3761291503906
261;466.5303649902344;466.5303649902344;463.41058349609375;463.41058349609375
262;468.1734924316406;468.1734924316406;465.066162109375;465.066162109375
263;467.4483642578125;467.4483642578125;462.8774108886719;462.8774108886719
264;468.991455078125;468.991455078125;464.106201171875;464.106201171875
265;467.9467468261719;467.9467468261719;462.95806884765625;462.95806884765625
266;466.1618957519531;466.1618957519531;463.0361328125;463.0361328125
267;467.6395568847656;467.6395568847656;462.59368896484375;462.59368896484375
268;466.7884826660156;466.7884826660156;463.34228515625;463.34228515625
269;467.5725402832031;467.5725402832031;464.7086181640625;464.7086181640625
270;465.9800109863281;465.9800109863281;463.9657897949219;463.9657897949219
271;467.0552978515625;467.0552978515625;463.5998229980469;463.5998229980469
272;466.6612243652344;466.6612243652344;462.60614013671875;462.60614013671875
273;467.6661071777344;467.6661071777344;463.3158264160156;463.3158264160156
274;465.8283996582031;465.8283996582031;463.7692565917969;463.7692565917969
275;467.0480041503906;467.0480041503906;463.2574157714844;463.2574157714844
276;465.9569091796875;465.9569091796875;462.9410095214844;462.9410095214844
277;467.55596923828125;467.55596923828125;463.0293273925781;463.0293273925781
278;466.9415283203125;466.9415283203125;463.3114318847656;463.3114318847656
279;466.30279541015625;466.30279541015625;462.4706115722656;462.4706115722656
280;467.0360412597656;467.0360412597656;462.8939514160156;462.8939514160156
281;466.0459899902344;466.0459899902344;462.8741455078125;462.8741455078125
282;464.2020263671875;464.2020263671875;464.31475830078125;464.31475830078125
283;467.2930603027344;467.2930603027344;463.7342224121094;463.7342224121094
284;468.47637939453125;468.47637939453125;463.6274719238281;463.6274719238281
285;466.5904235839844;466.5904235839844;464.8064270019531;464.8064270019531
286;465.040771484375;465.040771484375;463.5433349609375;463.5433349609375
287;466.4758605957031;466.4758605957031;463.5487976074219;463.5487976074219
288;465.43817138671875;465.43817138671875;463.63531494140625;463.63531494140625
289;468.80145263671875;468.80145263671875;463.1485595703125;463.1485595703125
290;465.9657287597656;465.9657287597656;464.3738708496094;464.3738708496094
291;467.80560302734375;467.80560302734375;464.2713623046875;464.2713623046875
292;466.8223571777344;466.8223571777344;464.2715148925781;464.2715148925781
293;466.5133361816406;466.5133361816406;463.5914306640625;463.5914306640625
294;464.9964294433594;464.9964294433594;463.2786865234375;463.2786865234375
295;466.81036376953125;466.81036376953125;464.6361083984375;464.6361083984375
296;467.2819519042969;467.2819519042969;464.1725769042969;464.1725769042969
297;465.9934997558594;465.9934997558594;463.2562255859375;463.2562255859375
298;468.2308044433594;468.2308044433594;464.8827209472656;464.8827209472656
299;468.4873352050781;468.4873352050781;463.93310546875;463.93310546875
300;467.52691650390625;467.52691650390625;463.4764404296875;463.4764404296875
301;466.7196960449219;466.7196960449219;464.89013671875;464.89013671875
302;468.50494384765625;468.50494384765625;463.531982421875;463.531982421875
303;465.7013854980469;465.7013854980469;462.7112121582031;462.7112121582031
304;467.69952392578125;467.69952392578125;462.6683654785156;462.6683654785156
305;466.2205505371094;466.2205505371094;463.7021179199219;463.7021179199219
306;465.24725341796875;465.24725341796875;464.0383605957031;464.0383605957031
307;466.4435729980469;466.4435729980469;463.57049560546875;463.57049560546875
308;465.25787353515625;465.25787353515625;463.47760009765625;463.47760009765625
309;465.6584777832031;465.6584777832031;463.5154724121094;463.5154724121094
310;464.99029541015625;464.99029541015625;462.920654296875;462.920654296875
311;466.9075012207031;466.9075012207031;465.01104736328125;465.01104736328125
312;467.3894958496094;467.3894958496094;464.0064697265625;464.0064697265625
313;466.47662353515625;466.47662353515625;464.14727783203125;464.14727783203125
314;465.4107360839844;465.4107360839844;463.3853454589844;463.3853454589844
315;466.7540283203125;466.7540283203125;462.9687805175781;462.9687805175781
316;465.6245422363281;465.6245422363281;463.5993347167969;463.5993347167969
317;465.5980224609375;465.5980224609375;464.2938537597656;464.2938537597656
318;466.7774353027344;466.7774353027344;463.40032958984375;463.40032958984375
319;466.4126892089844;466.4126892089844;462.7369079589844;462.7369079589844
320;466.6614990234375;466.6614990234375;463.8238830566406;463.8238830566406
321;466.9990234375;466.9990234375;463.8993835449219;463.8993835449219
322;467.176513671875;467.176513671875;463.8784484863281;463.8784484863281
323;466.49041748046875;466.49041748046875;463.6804504394531;463.6804504394531
324;464.2945861816406;464.2945861816406;464.0802001953125;464.0802001953125
325;466.9828796386719;466.9828796386719;463.6489562988281;463.6489562988281
326;465.6321105957031;465.6321105957031;463.5765686035156;463.5765686035156
327;465.2083435058594;465.2083435058594;464.2262878417969;464.2262878417969
328;464.71807861328125;464.71807861328125;462.1766357421875;462.1766357421875
329;466.6811218261719;466.6811218261719;462.986572265625;462.986572265625
330;465.896240234375;465.896240234375;462.5300598144531;462.5300598144531
331;466.6319885253906;466.6319885253906;462.13232421875;462.13232421875
332;465.3985290527344;465.3985290527344;462.94842529296875;462.94842529296875
333;466.63916015625;466.63916015625;463.6758728027344;463.6758728027344
334;467.08148193359375;467.08148193359375;463.8314514160156;463.8314514160156
335;465.2203369140625;465.2203369140625;463.9425964355469;463.9425964355469
336;466.1777648925781;466.1777648925781;463.5740661621094;463.5740661621094
337;466.2247009277344;466.2247009277344;462.97894287109375;462.97894287109375
338;464.9240417480469;464.9240417480469;463.11126708984375;463.11126708984375
339;466.4962158203125;466.4962158203125;463.3858642578125;463.3858642578125
340;466.6221008300781;466.6221008300781;464.1757507324219;464.1757507324219
341;466.4677429199219;466.4677429199219;463.17645263671875;463.17645263671875
342;466.2165222167969;466.2165222167969;462.85858154296875;462.85858154296875
343;465.79608154296875;465.79608154296875;463.1201477050781;463.1201477050781
344;466.20257568359375;466.20257568359375;463.04736328125;463.04736328125
345;466.0609436035156;466.0609436035156;462.7054748535156;462.7054748535156
346;464.3395080566406;464.3395080566406;462.9953308105469;462.9953308105469
347;465.3618469238281;465.3618469238281;462.79974365234375;462.79974365234375
348;465.16375732421875;465.16375732421875;462.7431640625;462.7431640625
349;467.0416564941406;467.0416564941406;462.5990295410156;462.5990295410156
350;465.1679992675781;465.1679992675781;462.4188537597656;462.4188537597656
351;464.63433837890625;464.63433837890625;463.6097106933594;463.6097106933594
352;465.76959228515625;465.76959228515625;462.67340087890625;462.67340087890625
353;465.74176025390625;465.74176025390625;462.5938720703125;462.5938720703125
354;465.1341857910156;465.1341857910156;463.5646057128906;463.5646057128906
355;466.09930419921875;466.09930419921875;463.6428527832031;463.6428527832031
356;466.4860534667969;466.4860534667969;463.6198425292969;463.6198425292969
357;465.09979248046875;465.09979248046875;463.05316162109375;463.05316162109375
358;465.8125915527344;465.8125915527344;464.50177001953125;464.50177001953125
359;464.8072509765625;464.8072509765625;463.34442138671875;463.34442138671875
360;466.9746398925781;466.9746398925781;463.1865539550781;463.1865539550781
361;465.7644958496094;465.7644958496094;464.5594787597656;464.5594787597656
362;466.0309143066406;466.0309143066406;462.6201171875;462.6201171875
363;467.70025634765625;467.70025634765625;461.9383544921875;461.9383544921875
364;464.83404541015625;464.83404541015625;461.9267883300781;461.9267883300781
365;464.99237060546875;464.99237060546875;462.5773010253906;462.5773010253906
366;465.045166015625;465.045166015625;462.32562255859375;462.32562255859375
367;464.4956359863281;464.4956359863281;462.07733154296875;462.07733154296875
368;466.6451416015625;466.6451416015625;462.8280029296875;462.8280029296875
369;465.59234619140625;465.59234619140625;463.3253173828125;463.3253173828125
370;465.04974365234375;465.04974365234375;462.0111083984375;462.0111083984375
371;463.8515625;463.8515625;461.8394470214844;461.8394470214844
372;465.3249816894531;465.3249816894531;461.8970031738281;461.8970031738281
373;465.2575988769531;465.2575988769531;464.0980224609375;464.0980224609375
374;466.20648193359375;466.20648193359375;462.88507080078125;462.88507080078125
375;463.5135498046875;463.5135498046875;461.6235656738281;461.6235656738281
376;465.2527770996094;465.2527770996094;461.5343017578125;461.5343017578125
377;466.86798095703125;466.86798095703125;461.85205078125;461.85205078125
378;467.0078430175781;467.0078430175781;462.8240966796875;462.8240966796875
379;464.9306945800781;464.9306945800781;463.2060241699219;463.2060241699219
380;465.11212158203125;465.11212158203125;462.0860290527344;462.0860290527344
381;467.10064697265625;467.10064697265625;461.8828125;461.8828125
382;463.8388977050781;463.8388977050781;462.2259826660156;462.2259826660156
383;466.2053527832031;466.2053527832031;462.2200622558594;462.2200622558594
384;464.2720642089844;464.2720642089844;461.5144958496094;461.5144958496094
385;466.2374572753906;466.2374572753906;462.2813720703125;462.2813720703125
386;464.0492858886719;464.0492858886719;462.288330078125;462.288330078125
387;465.66754150390625;465.66754150390625;462.60675048828125;462.60675048828125
388;464.3626708984375;464.3626708984375;463.0203857421875;463.0203857421875
389;463.6730041503906;463.6730041503906;463.33001708984375;463.33001708984375
390;465.3188171386719;465.3188171386719;462.66845703125;462.66845703125
391;465.601318359375;465.601318359375;462.9623107910156;462.9623107910156
392;465.892333984375;465.892333984375;462.4747619628906;462.4747619628906
393;466.3682861328125;466.3682861328125;462.7811584472656;462.7811584472656
394;467.022216796875;467.022216796875;462.026611328125;462.026611328125
395;465.10626220703125;465.10626220703125;462.8993225097656;462.8993225097656
396;465.5304870605469;465.5304870605469;462.9767150878906;462.9767150878906
397;465.8011169433594;465.8011169433594;462.3047180175781;462.3047180175781
398;464.0959167480469;464.0959167480469;462.51904296875;462.51904296875
399;464.8918762207031;464.8918762207031;463.2091979980469;463.2091979980469
400;464.54302978515625;464.54302978515625;463.1389465332031;463.1389465332031
